INFO  2019-08-01 14:01:47,561 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 123.6629ms 200 application/javascript
INFO  2019-08-01 14:01:47,563 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 279.0147ms 200 application/javascript
INFO  2019-08-01 14:01:47,565 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/sweetalert/dist/sweetalert.min.js?v=aPktydUv1rN3mouQeXoKi3ioFTIQlULuqYeoTAA2ihY  
INFO  2019-08-01 14:01:47,567 [36   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/spin.js/jquery.spin.js?v=i7H7HL08ldqUANgfQInE7LlU2uWUdQMCJ-Q7-_zLutY  
INFO  2019-08-01 14:01:47,571 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\toastr\toastr.js'
INFO  2019-08-01 14:01:47,582 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 175.2487ms 200 text/css
INFO  2019-08-01 14:01:47,591 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 75.0834ms 200 application/javascript
INFO  2019-08-01 14:01:47,594 [47   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/sweetalert/dist/sweetalert.min.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\sweetalert\dist\sweetalert.min.js'
INFO  2019-08-01 14:01:47,596 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/Waves/dist/waves.js?v=ZOMv1vwqpT_ezNZGhvr9jJTr_jqu3lYHB7vmpxD7HmA  
INFO  2019-08-01 14:01:47,598 [47   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/spin.js/jquery.spin.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\spin.js\jquery.spin.js'
INFO  2019-08-01 14:01:47,599 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/css/style.css?v=Hmj_hRbtMwZt6Iov-5Sm2qe6D6y7PFUTQRDdUyYreE4  
INFO  2019-08-01 14:01:47,612 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 34.2884ms 200 application/javascript
INFO  2019-08-01 14:01:47,627 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 35.9974ms 200 application/javascript
INFO  2019-08-01 14:01:47,648 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/abp-web-resources/Abp/Framework/scripts/abp.js?v=n0VmC7QEsuqAeQKlV_LZ4AOdOn1IWobnvHLYyj8QEas  
INFO  2019-08-01 14:01:47,659 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js?v=lMgLZMlGsipWDxpvEPxfKVREzRedV_ygRnTj2kvADpw  
INFO  2019-08-01 14:01:47,674 [52   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\Waves\dist\waves.js'
INFO  2019-08-01 14:01:47,691 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\css\style.css'
INFO  2019-08-01 14:01:47,697 [51   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/abp.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\abp.js'
INFO  2019-08-01 14:01:47,699 [46   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\libs\abp.jquery.js'
INFO  2019-08-01 14:01:47,709 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 107.9986ms 200 text/css
INFO  2019-08-01 14:01:47,712 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 84.848ms 200 application/javascript
INFO  2019-08-01 14:01:47,713 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js?v=RJuGDX616JN_UziXsmKnth0alpECKCx0gtxKZVrZWxY  
INFO  2019-08-01 14:01:47,715 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js?v=Y3zoG-hSFKmbS3BHKo_wFWRPbyzJXKoNrnF73uFdtqU  
INFO  2019-08-01 14:01:47,717 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 84.2099ms 200 application/javascript
INFO  2019-08-01 14:01:47,722 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 159.1649ms 200 application/javascript
INFO  2019-08-01 14:01:47,724 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js?v=ImopdkB8alCil1HigOwW3CDqWKsLZXyplf7TXBbjRnE  
INFO  2019-08-01 14:01:47,730 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/spin.js/spin.js?v=b1plKpQIB-XuGyjWec42MhmhpPzEPzFI3OC8Ia0XIoc  
INFO  2019-08-01 14:01:47,740 [51   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\libs\abp.blockUI.js'
INFO  2019-08-01 14:01:47,748 [47   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\libs\abp.spin.js'
INFO  2019-08-01 14:01:47,750 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\libs\abp.toastr.js'
INFO  2019-08-01 14:01:47,754 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 38.7915ms 200 application/javascript
INFO  2019-08-01 14:01:47,755 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 32.9465ms 200 application/javascript
INFO  2019-08-01 14:01:47,757 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/js/main.js?v=5uiiauQ-tn8Vi88U9lUhf1K9RrMuDlGn0T8xzaTsoCI  
INFO  2019-08-01 14:01:47,759 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/jquery-validation/src/localization/messages_zh_Hans.js?v=XUuMErmB-_cG9KcjKQpdh_se_7xGkbGzQZFXwFWneJg  
INFO  2019-08-01 14:01:47,761 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 28.243ms 200 application/javascript
INFO  2019-08-01 14:01:47,767 [52   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/spin.js/spin.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\spin.js\spin.js'
INFO  2019-08-01 14:01:47,770 [43   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery-validation/src/localization/messages_zh_Hans.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\jquery-validation\src\localization\messages_zh_Hans.js'
INFO  2019-08-01 14:01:47,773 [42   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/js/main.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\js\main.js'
INFO  2019-08-01 14:01:47,775 [43   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 15.7451ms 200 application/javascript
INFO  2019-08-01 14:01:47,779 [42   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 20.0348ms 200 application/javascript
INFO  2019-08-01 14:01:47,781 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/js/admin.js?v=Arfe4oER5FiUTDitsyC7vauFkVzED5S2QjygyKFEnZ8  
INFO  2019-08-01 14:01:47,783 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 45.435ms 200 application/javascript
INFO  2019-08-01 14:01:47,785 [54   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\Waves\dist\waves.css'
INFO  2019-08-01 14:01:47,801 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/AbpServiceProxies/GetAll?v=637002646056434322  
INFO  2019-08-01 14:01:47,811 [51   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/js/admin.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\js\admin.js'
INFO  2019-08-01 14:01:47,816 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 636.9211ms 200 text/css
INFO  2019-08-01 14:01:47,817 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/AbpScripts/GetScripts?v=637002646056434322  
INFO  2019-08-01 14:01:47,822 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/view-resources/Views/Account/Login.js?v=fva4_U7JLc8QKq91dLZyvV5oMz9WxjutKXJ_MOl_Dj8  
INFO  2019-08-01 14:01:47,848 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 51.394ms 200 application/javascript
INFO  2019-08-01 14:01:47,865 [50   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2019-08-01 14:01:47,882 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\view-resources\Views\Account\Login.js'
INFO  2019-08-01 14:01:47,913 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/view-resources/Views/Shared/Components/TenantChange/Default.js?v=637002649068617312  
INFO  2019-08-01 14:01:47,920 [50   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2019-08-01 14:01:47,924 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 68.7668ms 200 application/javascript
INFO  2019-08-01 14:01:47,928 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2019-08-01 14:01:47,931 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/Components/TenantChange/Default.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\view-resources\Views\Shared\Components\TenantChange\Default.js'
INFO  2019-08-01 14:01:47,969 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/view-resources/Views/Account/_Layout.css?v=xwt8JYbj8Mkb1RNju6XwW_7TfGRHHIDWaSjBggiszMY  
INFO  2019-08-01 14:01:48,012 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 83.6174ms 200 application/javascript
INFO  2019-08-01 14:01:48,088 [54   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2019-08-01 14:01:48,140 [56   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 80.4737ms 200 application/javascript
INFO  2019-08-01 14:01:48,199 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/famfamfam-flags/dist/sprite/famfamfam-flags.png  
INFO  2019-08-01 14:01:48,217 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 271.7651ms 200 text/css
INFO  2019-08-01 14:01:48,243 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2019-08-01 14:01:48,295 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/fonts/roboto/d-6IYplOFocCacKzxwXSOFtXRa8TVwTICgirnJhmVJw.woff2  
INFO  2019-08-01 14:01:48,380 [47   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/famfamfam-flags/dist/sprite/famfamfam-flags.png'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\famfamfam-flags\dist\sprite\famfamfam-flags.png'
INFO  2019-08-01 14:01:48,409 [50   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 374.9519ms.
INFO  2019-08-01 14:01:48,467 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 253.4604ms 200 image/png
INFO  2019-08-01 14:01:48,469 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/fonts/material-icons/materialicons.woff2  
INFO  2019-08-01 14:01:48,484 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/bootstrap/dist/css/bootstrap.css.map  
INFO  2019-08-01 14:01:48,491 [50   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2019-08-01 14:01:48,520 [53   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/roboto/d-6IYplOFocCacKzxwXSOFtXRa8TVwTICgirnJhmVJw.woff2'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\fonts\roboto\d-6IYplOFocCacKzxwXSOFtXRa8TVwTICgirnJhmVJw.woff2'
INFO  2019-08-01 14:01:48,540 [50   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 626.7641ms
INFO  2019-08-01 14:01:48,556 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/material-icons/materialicons.woff2'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\fonts\material-icons\materialicons.woff2'
INFO  2019-08-01 14:01:48,573 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 726.5077ms 200 application/x-javascript; charset=utf-8
INFO  2019-08-01 14:01:48,590 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 338.2295ms 200 font/woff2
INFO  2019-08-01 14:01:48,604 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 319.1311ms 200 font/woff2
INFO  2019-08-01 14:01:48,631 [56   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js?v=oqP-LI05b85cG48-Rgyndn2bjB4VNX9L8B1hRpv-u78  
INFO  2019-08-01 14:01:48,677 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css.map'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\bootstrap\dist\css\bootstrap.css.map'
INFO  2019-08-01 14:01:48,699 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 211.1302ms 200 text/plain
INFO  2019-08-01 14:01:48,709 [56   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\libs\abp.sweet-alert.js'
INFO  2019-08-01 14:01:48,715 [56   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 569.0898ms 200 application/javascript
WARN  2019-08-01 14:01:48,726 [52   ] ng.AspNetCoreApiDescriptionModelProvider - Controller 'User' contains more than one action with name 'GetAllList' for module 'app'. Ignored: System.Collections.Generic.List`1[LJH.VRTool.Users.Dto.UserDto] GetAllList(System.String, System.Nullable`1[System.DateTime], System.Nullable`1[System.DateTime])
INFO  2019-08-01 14:01:48,742 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 496.9251ms.
INFO  2019-08-01 14:01:48,753 [52   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2019-08-01 14:01:48,763 [52   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 824.718ms
INFO  2019-08-01 14:01:48,767 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 978.9529ms 200 application/x-javascript
INFO  2019-08-01 14:01:48,852 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/favicon.ico  
INFO  2019-08-01 14:01:48,863 [52   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/favicon.ico'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\favicon.ico'
INFO  2019-08-01 14:01:48,866 [52   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 14.5485ms 200 image/x-icon
INFO  2019-08-01 14:01:49,739 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62119/Account/Login application/x-www-form-urlencoded 256
INFO  2019-08-01 14:01:49,757 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing action LJH.VRTool.Web.Controllers.AccountController.Login (LJH.VRTool.Web.Mvc)
INFO  2019-08-01 14:01:49,989 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method LJH.VRTool.Web.Controllers.AccountController.Login (LJH.VRTool.Web.Mvc) with arguments (LJH.VRTool.Web.Models.Account.LoginViewModel, /, ) - Validation state: Valid
INFO  2019-08-01 14:01:50,862 [48   ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application signed in.
INFO  2019-08-01 14:01:50,871 [48   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method LJH.VRTool.Web.Controllers.AccountController.Login (LJH.VRTool.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 879.0779ms.
INFO  2019-08-01 14:01:50,928 [48   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-08-01 14:01:50,930 [48   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action LJH.VRTool.Web.Controllers.AccountController.Login (LJH.VRTool.Web.Mvc) in 1171.2248ms
INFO  2019-08-01 14:01:50,934 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1198.9253ms 200 application/json; charset=utf-8
INFO  2019-08-01 14:01:50,949 [46   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/  
INFO  2019-08-01 14:01:50,959 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Index", controller = "Home", area = ""}. Executing action LJH.VRTool.Web.Controllers.HomeController.Index (LJH.VRTool.Web.Mvc)
INFO  2019-08-01 14:01:50,962 [46   ] uthorization.DefaultAuthorizationService - Authorization was successful.
INFO  2019-08-01 14:01:50,991 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method LJH.VRTool.Web.Controllers.HomeController.Index (LJH.VRTool.Web.Mvc) - Validation state: Valid
INFO  2019-08-01 14:01:50,993 [46   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method LJH.VRTool.Web.Controllers.HomeController.Index (LJH.VRTool.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 0.0226ms.
INFO  2019-08-01 14:01:51,033 [53   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Index.
WARN  2019-08-01 14:01:51,042 [53   ] naries.DictionaryBasedLocalizationSource - Can not find 'Pages_WebSetting' in localization source 'VRTool'!
INFO  2019-08-01 14:01:51,050 [53   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Index executed in 13.1707ms.
INFO  2019-08-01 14:01:51,056 [53   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action LJH.VRTool.Web.Controllers.HomeController.Index (LJH.VRTool.Web.Mvc) in 91.2468ms
INFO  2019-08-01 14:01:51,140 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 138.2235ms 200 text/html; charset=utf-8
INFO  2019-08-01 14:01:51,147 [47   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/css/style.min.css?v=4.0.0  
INFO  2019-08-01 14:01:51,151 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/css/animate.min.css  
INFO  2019-08-01 14:01:51,160 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/css/font-awesome.min.css?v=4.4.0  
INFO  2019-08-01 14:01:51,188 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/js/plugins/layui/css/layui.css  
INFO  2019-08-01 14:01:51,216 [51   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/krpano/hplus/css/animate.min.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\krpano\hplus\css\animate.min.css'
INFO  2019-08-01 14:01:51,294 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/css/plugins/jsTree/jsTree.min.css  
INFO  2019-08-01 14:01:51,304 [48   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/krpano/hplus/js/plugins/layui/css/layui.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\krpano\hplus\js\plugins\layui\css\layui.css'
INFO  2019-08-01 14:01:51,314 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/krpano/hplus/css/style.min.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\krpano\hplus\css\style.min.css'
INFO  2019-08-01 14:01:51,322 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 182.0323ms 200 text/css
INFO  2019-08-01 14:01:51,326 [50   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/krpano/hplus/css/plugins/jsTree/jsTree.min.css'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\krpano\hplus\css\plugins\jsTree\jsTree.min.css'
INFO  2019-08-01 14:01:51,328 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/js/jquery.min.js?v=2.1.4  
INFO  2019-08-01 14:01:51,330 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 182.8268ms 200 text/css
INFO  2019-08-01 14:01:51,333 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 181.1752ms 200 text/css
INFO  2019-08-01 14:01:51,341 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/js/bootstrap.min.js?v=3.3.5  
INFO  2019-08-01 14:01:51,352 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62119/lib/krpano/hplus/js/jquery.unobtrusive-ajax.js  
INFO  2019-08-01 14:01:51,378 [51   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 77.2824ms 200 text/css
INFO  2019-08-01 14:01:51,380 [50   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/krpano/hplus/js/bootstrap.min.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\krpano\hplus\js\bootstrap.min.js'
INFO  2019-08-01 14:01:51,382 [49   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/krpano/hplus/js/jquery.unobtrusive-ajax.js'. Physical path: 'F:\林景行\全景\LJH.VRTool\src\LJH.VRTool.Web.Mvc\wwwroot\lib\krpano\hplus\js\jquery.unobtrusive-ajax.js'
INFO  2019-08-01 14:01:51,385 [50   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 50.8242ms 200 application/javascript
